Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-109635,2022-05-12,Customer 9636,Consumer,India,Kolkata,Delhi,West,Technology,Laptops,Product 483,1155.09,4,0.0,168.93
ORD-109636,2025-01-06,Customer 9637,Home Office,India,Pune,Rajasthan,East,Office Supplies,Pens,Product 221,266.52,7,0.0,44.76
ORD-109637,2024-05-21,Customer 9638,Home Office,India,Jaipur,Rajasthan,South,Technology,Tablets,Product 363,631.13,5,0.1,54.28
ORD-109638,2025-12-12,Customer 9639,Corporate,India,Kolkata,Tamil Nadu,West,Furniture,Storage,Product 463,1181.9,6,0.4,-104.25
ORD-109639,2024-04-25,Customer 9640,Consumer,India,Pune,Maharashtra,North,Technology,Tablets,Product 287,2690.92,2,0.3,187.22
ORD-109640,2024-09-22,Customer 9641,Home Office,India,Mumbai,Karnataka,East,Furniture,Storage,Product 220,446.64,8,0.2,21.42
ORD-109641,2025-03-31,Customer 9642,Corporate,India,Pune,Uttar Pradesh,South,Furniture,Chairs,Product 274,1279.84,10,0.2,92.27
ORD-109642,2024-08-23,Customer 9643,Corporate,India,Pune,Gujarat,East,Technology,Tablets,Product 8,2160.91,4,0.3,-54.43
ORD-109643,2023-07-01,Customer 9644,Consumer,India,Mumbai,Rajasthan,West,Technology,Tablets,Product 417,946.07,6,0.2,64.01
ORD-109644,2023-06-11,Customer 9645,Home Office,India,Chennai,Uttar Pradesh,South,Furniture,Storage,Product 365,3276.44,3,0.2,103.83
ORD-109645,2024-03-29,Customer 9646,Corporate,India,Hyderabad,Tamil Nadu,West,Office Supplies,Paper,Product 143,389.12,9,0.05,27.27
ORD-109646,2024-11-09,Customer 9647,Home Office,India,Pune,Delhi,West,Office Supplies,Binders,Product 7,468.15,8,0.0,104.92
ORD-109647,2023-04-21,Customer 9648,Corporate,India,Hyderabad,West Bengal,West,Furniture,Chairs,Product 163,1170.63,6,0.1,42.2
ORD-109648,2024-10-07,Customer 9649,Corporate,India,Jaipur,Kerala,North,Furniture,Storage,Product 498,411.21,9,0.3,20.4
ORD-109649,2024-11-27,Customer 9650,Home Office,India,Jaipur,Tamil Nadu,West,Technology,Laptops,Product 36,3467.64,10,0.1,537.08
ORD-109650,2025-05-24,Customer 9651,Consumer,India,Chennai,Delhi,North,Technology,Tablets,Product 296,967.25,9,0.0,211.16
ORD-109651,2022-01-10,Customer 9652,Consumer,India,Ahmedabad,Tamil Nadu,West,Technology,Laptops,Product 229,1543.49,2,0.2,187.9
ORD-109652,2022-04-10,Customer 9653,Consumer,India,Bengaluru,Telangana,East,Technology,Tablets,Product 77,2654.53,9,0.1,466.19
ORD-109653,2025-11-17,Customer 9654,Consumer,India,Hyderabad,Telangana,East,Technology,Tablets,Product 169,4652.36,8,0.4,-522.62
ORD-109654,2023-12-27,Customer 9655,Consumer,India,Mumbai,Gujarat,East,Furniture,Tables,Product 233,644.3,2,0.0,153.02
ORD-109655,2022-04-11,Customer 9656,Consumer,India,Bengaluru,Maharashtra,West,Furniture,Tables,Product 11,972.53,9,0.2,-10.19
ORD-109656,2025-10-18,Customer 9657,Corporate,India,Hyderabad,Rajasthan,North,Office Supplies,Labels,Product 499,1228.05,5,0.2,36.65
ORD-109657,2025-07-27,Customer 9658,Consumer,India,Jaipur,Karnataka,West,Technology,Phones,Product 380,2433.18,9,0.4,-289.83
ORD-109658,2024-10-24,Customer 9659,Home Office,India,Hyderabad,Uttar Pradesh,East,Furniture,Chairs,Product 114,2010.99,3,0.1,397.57
ORD-109659,2022-05-31,Customer 9660,Home Office,India,Delhi,Maharashtra,East,Office Supplies,Paper,Product 356,252.49,4,0.3,-11.9
ORD-109660,2022-02-11,Customer 9661,Home Office,India,Mumbai,Rajasthan,South,Furniture,Chairs,Product 343,1016.0,1,0.0,107.91
ORD-109661,2025-10-31,Customer 9662,Corporate,India,Pune,Delhi,South,Technology,Laptops,Product 253,1613.96,5,0.0,121.19
ORD-109662,2024-08-19,Customer 9663,Home Office,India,Mumbai,Gujarat,North,Technology,Laptops,Product 179,1030.61,7,0.05,60.27
ORD-109663,2022-01-19,Customer 9664,Corporate,India,Bengaluru,Kerala,North,Technology,Phones,Product 151,606.12,7,0.2,39.2
ORD-109664,2024-07-04,Customer 9665,Consumer,India,Kochi,Karnataka,South,Technology,Accessories,Product 174,1291.7,6,0.1,1.43
ORD-109665,2025-12-06,Customer 9666,Consumer,India,Bengaluru,Uttar Pradesh,North,Office Supplies,Pens,Product 484,1205.8,6,0.0,198.73
ORD-109666,2025-06-13,Customer 9667,Corporate,India,Ahmedabad,Karnataka,East,Technology,Accessories,Product 256,1870.58,8,0.1,320.62
ORD-109667,2023-05-20,Customer 9668,Home Office,India,Pune,Uttar Pradesh,East,Technology,Tablets,Product 113,4397.67,10,0.1,530.18
ORD-109668,2024-10-27,Customer 9669,Home Office,India,Delhi,Delhi,North,Office Supplies,Paper,Product 388,561.7,9,0.1,88.68
ORD-109669,2022-05-04,Customer 9670,Home Office,India,Ahmedabad,West Bengal,East,Office Supplies,Labels,Product 42,304.16,4,0.0,29.11
ORD-109670,2023-05-28,Customer 9671,Home Office,India,Bengaluru,Uttar Pradesh,South,Furniture,Tables,Product 108,2982.66,4,0.3,-213.07
ORD-109671,2025-11-19,Customer 9672,Consumer,India,Chennai,West Bengal,East,Office Supplies,Binders,Product 34,573.99,8,0.1,93.14
ORD-109672,2023-12-01,Customer 9673,Corporate,India,Pune,Tamil Nadu,South,Furniture,Bookcases,Product 430,2429.19,5,0.05,446.96
ORD-109673,2023-11-02,Customer 9674,Home Office,India,Bengaluru,Gujarat,South,Technology,Accessories,Product 135,898.86,10,0.2,47.87
ORD-109674,2024-11-19,Customer 9675,Consumer,India,Ahmedabad,Rajasthan,North,Furniture,Tables,Product 293,2553.73,9,0.05,464.87
ORD-109675,2022-03-18,Customer 9676,Consumer,India,Ahmedabad,Rajasthan,South,Furniture,Bookcases,Product 276,2604.24,6,0.1,243.8
ORD-109676,2024-07-08,Customer 9677,Home Office,India,Jaipur,Uttar Pradesh,East,Office Supplies,Pens,Product 483,603.63,9,0.05,38.9
ORD-109677,2023-06-14,Customer 9678,Consumer,India,Kolkata,Gujarat,West,Technology,Laptops,Product 157,1065.33,4,0.3,29.54
ORD-109678,2022-07-05,Customer 9679,Home Office,India,Mumbai,West Bengal,South,Furniture,Storage,Product 225,1261.7,1,0.4,-102.9
ORD-109679,2023-05-18,Customer 9680,Corporate,India,Ahmedabad,Tamil Nadu,South,Technology,Accessories,Product 420,2678.15,4,0.0,372.6
ORD-109680,2024-02-24,Customer 9681,Corporate,India,Kochi,West Bengal,West,Furniture,Storage,Product 199,1514.12,9,0.0,107.48
ORD-109681,2022-10-29,Customer 9682,Home Office,India,Mumbai,Delhi,East,Technology,Accessories,Product 440,2660.44,7,0.0,210.09
ORD-109682,2022-04-22,Customer 9683,Home Office,India,Jaipur,Tamil Nadu,West,Technology,Phones,Product 224,3475.53,6,0.1,670.44
ORD-109683,2022-01-19,Customer 9684,Home Office,India,Mumbai,Telangana,South,Office Supplies,Labels,Product 5,328.03,2,0.0,21.1
ORD-109684,2024-11-01,Customer 9685,Consumer,India,Pune,Tamil Nadu,West,Furniture,Storage,Product 313,613.59,4,0.3,-61.39
ORD-109685,2025-05-26,Customer 9686,Home Office,India,Bengaluru,West Bengal,South,Furniture,Bookcases,Product 15,1268.66,1,0.1,275.94
ORD-109686,2025-09-23,Customer 9687,Consumer,India,Delhi,Kerala,East,Technology,Tablets,Product 192,1452.74,3,0.2,121.02
ORD-109687,2022-11-02,Customer 9688,Home Office,India,Ahmedabad,Tamil Nadu,North,Technology,Phones,Product 118,2999.92,2,0.1,355.75
ORD-109688,2024-09-28,Customer 9689,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Product 109,646.58,4,0.3,48.95
ORD-109689,2024-08-19,Customer 9690,Corporate,India,Bengaluru,Tamil Nadu,West,Office Supplies,Paper,Product 45,970.54,4,0.0,145.68
ORD-109690,2023-02-08,Customer 9691,Home Office,India,Delhi,Maharashtra,West,Office Supplies,Binders,Product 54,1205.27,9,0.2,33.2
ORD-109691,2023-06-02,Customer 9692,Consumer,India,Kochi,Maharashtra,North,Furniture,Chairs,Product 231,1300.26,7,0.2,91.12
ORD-109692,2025-11-15,Customer 9693,Corporate,India,Hyderabad,Gujarat,East,Furniture,Chairs,Product 258,1352.35,3,0.2,166.66
ORD-109693,2022-12-18,Customer 9694,Consumer,India,Chennai,Maharashtra,East,Office Supplies,Labels,Product 440,303.6,7,0.1,55.16
ORD-109694,2022-11-07,Customer 9695,Home Office,India,Bengaluru,Maharashtra,North,Furniture,Chairs,Product 424,913.6,8,0.0,88.96
ORD-109695,2023-04-26,Customer 9696,Consumer,India,Chennai,Delhi,East,Furniture,Bookcases,Product 228,996.95,7,0.2,13.62
ORD-109696,2025-02-21,Customer 9697,Corporate,India,Delhi,Karnataka,South,Technology,Accessories,Product 385,4598.35,8,0.3,-314.42
ORD-109697,2024-05-26,Customer 9698,Corporate,India,Pune,Kerala,South,Office Supplies,Pens,Product 16,477.18,9,0.0,78.83
ORD-109698,2024-05-22,Customer 9699,Consumer,India,Mumbai,Kerala,South,Furniture,Bookcases,Product 262,550.43,1,0.1,22.71
ORD-109699,2023-06-11,Customer 9700,Consumer,India,Chennai,West Bengal,East,Office Supplies,Labels,Product 328,590.27,10,0.0,134.32
ORD-109700,2024-05-12,Customer 9701,Home Office,India,Kochi,Delhi,North,Office Supplies,Pens,Product 208,855.51,6,0.2,164.39
ORD-109701,2025-12-02,Customer 9702,Corporate,India,Mumbai,Delhi,West,Technology,Phones,Product 360,1770.51,4,0.3,158.79
ORD-109702,2022-10-12,Customer 9703,Home Office,India,Ahmedabad,West Bengal,West,Office Supplies,Pens,Product 431,1299.32,1,0.2,175.65
ORD-109703,2022-07-18,Customer 9704,Home Office,India,Bengaluru,Karnataka,North,Office Supplies,Labels,Product 76,828.81,2,0.05,63.03
ORD-109704,2022-04-03,Customer 9705,Home Office,India,Delhi,Uttar Pradesh,West,Technology,Laptops,Product 390,910.15,10,0.0,192.21
ORD-109705,2023-07-03,Customer 9706,Corporate,India,Kolkata,West Bengal,West,Technology,Phones,Product 485,1257.79,4,0.3,26.97
ORD-109706,2022-04-05,Customer 9707,Consumer,India,Ahmedabad,Delhi,North,Technology,Phones,Product 432,2085.14,1,0.05,134.58
ORD-109707,2023-02-07,Customer 9708,Corporate,India,Pune,Telangana,South,Furniture,Storage,Product 2,440.14,6,0.0,47.04
ORD-109708,2022-03-12,Customer 9709,Corporate,India,Kolkata,Karnataka,North,Furniture,Tables,Product 232,1617.69,1,0.1,172.43
ORD-109709,2024-01-29,Customer 9710,Consumer,India,Chennai,Rajasthan,North,Furniture,Bookcases,Product 459,413.68,9,0.0,85.32
ORD-109710,2022-12-21,Customer 9711,Home Office,India,Ahmedabad,Gujarat,East,Technology,Laptops,Product 445,3500.89,10,0.3,337.19
ORD-109711,2024-09-15,Customer 9712,Corporate,India,Kochi,West Bengal,West,Office Supplies,Paper,Product 139,901.75,3,0.0,156.12
ORD-109712,2023-07-21,Customer 9713,Corporate,India,Hyderabad,Rajasthan,East,Technology,Phones,Product 394,2499.01,1,0.1,387.98
ORD-109713,2024-08-30,Customer 9714,Consumer,India,Pune,Rajasthan,South,Technology,Phones,Product 98,1160.05,6,0.05,93.39
ORD-109714,2024-03-17,Customer 9715,Home Office,India,Mumbai,Delhi,East,Furniture,Tables,Product 331,1452.08,6,0.2,95.44
ORD-109715,2025-07-28,Customer 9716,Corporate,India,Jaipur,Kerala,East,Furniture,Bookcases,Product 234,931.15,7,0.1,116.66
ORD-109716,2022-04-08,Customer 9717,Home Office,India,Ahmedabad,West Bengal,South,Technology,Phones,Product 123,921.05,7,0.3,-13.03
ORD-109717,2025-01-11,Customer 9718,Corporate,India,Hyderabad,West Bengal,East,Technology,Tablets,Product 98,1444.27,10,0.1,300.35
ORD-109718,2022-09-17,Customer 9719,Consumer,India,Pune,Rajasthan,West,Technology,Accessories,Product 128,2833.92,4,0.0,418.57
ORD-109719,2025-05-24,Customer 9720,Corporate,India,Delhi,Uttar Pradesh,South,Office Supplies,Paper,Product 75,514.44,5,0.0,106.41
ORD-109720,2022-08-23,Customer 9721,Corporate,India,Chennai,Uttar Pradesh,East,Office Supplies,Pens,Product 355,1283.79,3,0.4,-61.3
ORD-109721,2022-11-18,Customer 9722,Home Office,India,Mumbai,Karnataka,West,Furniture,Storage,Product 446,2138.54,6,0.1,404.25
ORD-109722,2024-06-16,Customer 9723,Home Office,India,Mumbai,Delhi,West,Office Supplies,Binders,Product 372,767.21,7,0.2,-43.31
ORD-109723,2023-02-02,Customer 9724,Corporate,India,Mumbai,Uttar Pradesh,South,Office Supplies,Paper,Product 8,175.7,9,0.3,9.19
ORD-109724,2023-11-21,Customer 9725,Home Office,India,Mumbai,Delhi,North,Technology,Tablets,Product 138,1495.46,9,0.0,67.72
ORD-109725,2025-06-24,Customer 9726,Consumer,India,Chennai,Tamil Nadu,West,Office Supplies,Paper,Product 96,250.33,5,0.2,7.38
ORD-109726,2022-08-08,Customer 9727,Corporate,India,Hyderabad,Karnataka,North,Office Supplies,Paper,Product 180,443.93,4,0.05,34.69
ORD-109727,2024-07-23,Customer 9728,Corporate,India,Delhi,Kerala,North,Technology,Laptops,Product 351,1147.01,7,0.05,136.57
ORD-109728,2023-10-24,Customer 9729,Corporate,India,Kolkata,Rajasthan,North,Technology,Laptops,Product 260,1408.24,3,0.0,298.88
ORD-109729,2024-03-20,Customer 9730,Corporate,India,Bengaluru,Delhi,North,Technology,Accessories,Product 259,3587.81,4,0.3,71.79
ORD-109730,2024-01-12,Customer 9731,Home Office,India,Ahmedabad,Karnataka,East,Technology,Tablets,Product 429,2451.5,9,0.05,315.39
ORD-109731,2025-06-21,Customer 9732,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Labels,Product 494,962.21,5,0.0,225.21
ORD-109732,2024-09-17,Customer 9733,Corporate,India,Ahmedabad,Delhi,South,Furniture,Tables,Product 30,459.29,10,0.0,91.34
ORD-109733,2023-03-17,Customer 9734,Corporate,India,Kolkata,Delhi,East,Office Supplies,Paper,Product 75,519.2,7,0.0,26.24
ORD-109734,2023-12-19,Customer 9735,Home Office,India,Chennai,Rajasthan,North,Office Supplies,Pens,Product 175,937.27,2,0.3,-69.04
ORD-109735,2025-07-12,Customer 9736,Home Office,India,Kochi,Delhi,North,Furniture,Tables,Product 34,3460.65,9,0.1,-2.89
ORD-109736,2024-05-05,Customer 9737,Home Office,India,Kolkata,Karnataka,East,Office Supplies,Pens,Product 67,182.79,5,0.3,-4.0
ORD-109737,2022-01-29,Customer 9738,Corporate,India,Kolkata,Karnataka,East,Technology,Accessories,Product 247,1432.36,5,0.3,-68.39
ORD-109738,2024-08-22,Customer 9739,Home Office,India,Hyderabad,Kerala,North,Technology,Tablets,Product 313,3525.54,4,0.3,391.95
ORD-109739,2023-03-02,Customer 9740,Corporate,India,Delhi,Gujarat,East,Furniture,Bookcases,Product 234,1147.27,8,0.05,86.17
ORD-109740,2024-04-07,Customer 9741,Home Office,India,Mumbai,Tamil Nadu,North,Technology,Tablets,Product 405,996.02,4,0.05,107.48
ORD-109741,2023-02-27,Customer 9742,Home Office,India,Ahmedabad,Telangana,West,Technology,Phones,Product 425,657.24,2,0.1,54.28
ORD-109742,2023-04-01,Customer 9743,Consumer,India,Jaipur,West Bengal,West,Office Supplies,Paper,Product 75,269.87,5,0.1,28.91
ORD-109743,2025-09-01,Customer 9744,Home Office,India,Hyderabad,West Bengal,North,Office Supplies,Binders,Product 203,166.8,3,0.1,29.06
ORD-109744,2023-10-10,Customer 9745,Corporate,India,Ahmedabad,Karnataka,South,Technology,Phones,Product 472,1869.71,4,0.0,460.84
ORD-109745,2022-04-16,Customer 9746,Consumer,India,Kochi,Karnataka,North,Office Supplies,Labels,Product 309,895.35,3,0.4,-54.42
ORD-109746,2022-05-29,Customer 9747,Consumer,India,Kolkata,Telangana,South,Office Supplies,Pens,Product 483,220.3,7,0.0,32.18
ORD-109747,2023-11-27,Customer 9748,Home Office,India,Delhi,Maharashtra,West,Technology,Accessories,Product 296,2128.27,6,0.0,389.89
ORD-109748,2025-08-19,Customer 9749,Home Office,India,Kolkata,Maharashtra,East,Technology,Phones,Product 77,3118.07,2,0.2,350.41
ORD-109749,2024-02-16,Customer 9750,Consumer,India,Pune,Kerala,South,Office Supplies,Labels,Product 473,499.12,8,0.0,74.88
ORD-109750,2022-03-19,Customer 9751,Consumer,India,Delhi,West Bengal,East,Technology,Accessories,Product 453,631.81,5,0.0,123.05
ORD-109751,2024-06-15,Customer 9752,Home Office,India,Jaipur,Karnataka,East,Technology,Phones,Product 248,2313.64,6,0.0,331.24
ORD-109752,2024-04-02,Customer 9753,Consumer,India,Kolkata,Tamil Nadu,West,Furniture,Storage,Product 245,1254.63,8,0.0,312.72
ORD-109753,2025-08-03,Customer 9754,Corporate,India,Ahmedabad,Maharashtra,South,Office Supplies,Labels,Product 74,451.64,7,0.05,14.4
ORD-109754,2024-09-25,Customer 9755,Consumer,India,Ahmedabad,Delhi,East,Technology,Accessories,Product 358,1261.55,3,0.05,132.05
ORD-109755,2022-04-01,Customer 9756,Home Office,India,Jaipur,Rajasthan,West,Technology,Laptops,Product 116,1904.46,2,0.1,115.87
ORD-109756,2023-01-30,Customer 9757,Corporate,India,Delhi,Telangana,East,Technology,Laptops,Product 98,2507.2,3,0.1,385.73
ORD-109757,2022-11-18,Customer 9758,Corporate,India,Kolkata,Rajasthan,North,Office Supplies,Labels,Product 68,2364.99,8,0.1,121.63
ORD-109758,2023-03-20,Customer 9759,Home Office,India,Jaipur,Tamil Nadu,North,Technology,Tablets,Product 89,1936.35,4,0.2,79.37
ORD-109759,2022-01-31,Customer 9760,Consumer,India,,Tamil Nadu,North,Furniture,Chairs,Product 241,3471.57,8,0.0,647.69
ORD-109760,2025-04-16,Customer 9761,Home Office,India,Hyderabad,Karnataka,East,Office Supplies,Labels,Product 227,630.9,4,0.0,105.15
ORD-109761,2025-09-01,Customer 9762,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,Product 406,1687.24,7,0.3,-67.0
ORD-109762,2024-09-10,Customer 9763,Consumer,India,Jaipur,Kerala,South,Office Supplies,Paper,Product 23,550.69,6,0.2,13.98
ORD-109763,2024-06-17,Customer 9764,Corporate,India,Chennai,Uttar Pradesh,East,Office Supplies,Paper,Product 408,225.99,10,0.0,44.73
ORD-109764,2024-08-11,Customer 9765,Consumer,India,Jaipur,Maharashtra,South,Office Supplies,Labels,Product 458,609.97,1,0.4,-40.96
ORD-109765,2024-12-27,Customer 9766,Home Office,India,Delhi,Tamil Nadu,West,Technology,Tablets,Product 451,493.09,8,0.2,50.33
ORD-109766,2023-06-26,Customer 9767,Corporate,India,Kochi,West Bengal,West,Furniture,Chairs,Product 11,742.03,6,0.0,143.9
ORD-109767,2024-12-26,Customer 9768,Home Office,India,Jaipur,Gujarat,East,Office Supplies,Pens,Product 316,537.0,2,0.4,-83.01
ORD-109768,2022-07-05,Customer 9769,Corporate,India,Kochi,Telangana,North,Office Supplies,Labels,Product 34,1086.48,5,0.05,151.26
ORD-109769,2022-03-18,Customer 9770,Consumer,India,Jaipur,Uttar Pradesh,East,Technology,Laptops,Product 272,4561.69,2,0.4,-886.84
ORD-109770,2022-06-30,Customer 9771,Home Office,India,Kolkata,Karnataka,West,Office Supplies,Pens,Product 154,428.74,10,0.0,52.03
ORD-109771,2023-06-10,Customer 9772,Home Office,India,Pune,Tamil Nadu,South,Technology,Laptops,Product 243,1991.73,7,0.0,251.97
ORD-109772,2022-05-18,Customer 9773,Corporate,India,Kolkata,Uttar Pradesh,South,Technology,Tablets,Product 427,3413.1,10,0.2,366.52
ORD-109773,2023-12-04,Customer 9774,Home Office,India,Hyderabad,Karnataka,North,Furniture,Bookcases,Product 403,547.82,6,0.0,42.66
ORD-109774,2023-07-27,Customer 9775,Home Office,India,Pune,Rajasthan,West,Office Supplies,Labels,Product 412,650.47,7,0.0,113.93
ORD-109775,2022-06-23,Customer 9776,Consumer,India,Mumbai,Delhi,South,Furniture,Storage,Product 432,758.99,6,0.3,-19.48
ORD-109776,2022-10-20,Customer 9777,Home Office,India,Bengaluru,Karnataka,East,Furniture,Bookcases,Product 358,1162.62,10,0.0,278.12
ORD-109777,2024-02-28,Customer 9778,Home Office,India,Hyderabad,Gujarat,West,Office Supplies,Labels,Product 436,371.02,1,0.3,7.97
ORD-109778,2025-11-11,Customer 9779,Consumer,India,Bengaluru,Telangana,South,Furniture,Bookcases,Product 384,1725.21,3,0.1,246.27
ORD-109779,2025-11-27,Customer 9780,Corporate,India,Jaipur,Tamil Nadu,North,Furniture,Storage,Product 85,1859.04,10,0.3,129.19
ORD-109780,2022-07-26,Customer 9781,Consumer,India,Hyderabad,Telangana,East,Furniture,Chairs,Product 239,2320.0,2,0.1,127.93
ORD-109781,2022-09-11,Customer 9782,Corporate,India,Kochi,Maharashtra,East,Furniture,Tables,Product 337,1630.18,1,0.1,289.79
ORD-109782,2024-03-02,Customer 9783,Home Office,India,Delhi,West Bengal,East,Office Supplies,Paper,Product 50,559.02,1,0.05,79.99
ORD-109783,2024-08-26,Customer 9784,Consumer,India,Ahmedabad,Maharashtra,North,Office Supplies,Labels,Product 367,1668.57,4,0.2,83.37
ORD-109784,2025-09-15,Customer 9785,Corporate,India,Hyderabad,West Bengal,South,Furniture,Storage,Product 298,482.65,1,0.05,59.53
ORD-109785,2025-10-07,Customer 9786,Consumer,India,Jaipur,Kerala,South,Office Supplies,Labels,Product 81,1505.31,2,0.0,341.77
ORD-109786,2023-02-28,Customer 9787,Home Office,India,Jaipur,West Bengal,North,Technology,Phones,Product 54,1490.93,1,0.0,78.15
ORD-109787,2025-03-04,Customer 9788,Corporate,India,Jaipur,Uttar Pradesh,East,Technology,Tablets,Product 328,2608.74,6,0.0,317.49
ORD-109788,2023-07-12,Customer 9789,Consumer,India,Jaipur,Rajasthan,West,Furniture,Bookcases,Product 87,1051.99,4,0.05,197.06
ORD-109789,2023-01-05,Customer 9790,Corporate,India,Pune,Maharashtra,West,Technology,Laptops,Product 283,1140.12,8,0.2,-53.15
ORD-109790,2022-05-06,Customer 9791,Home Office,India,Jaipur,Gujarat,North,Technology,Tablets,Product 254,2466.41,5,0.0,429.72
ORD-109791,2025-11-23,Customer 9792,Consumer,India,Pune,Gujarat,West,Furniture,Storage,Product 303,2559.34,10,0.05,248.11
ORD-109792,2023-12-26,Customer 9793,Corporate,India,Ahmedabad,Tamil Nadu,West,Technology,Laptops,Product 282,2447.93,5,0.3,-16.96
ORD-109793,2025-01-02,Customer 9794,Corporate,India,Mumbai,Uttar Pradesh,South,Technology,Laptops,Product 490,1265.43,8,0.2,149.19
ORD-109794,2022-03-28,Customer 9795,Corporate,India,Hyderabad,Rajasthan,North,Furniture,Tables,Product 83,13595.54,10,0.3,1389.56
ORD-109795,2022-08-29,Customer 9796,Home Office,India,Hyderabad,Maharashtra,North,Furniture,Chairs,Product 418,2833.29,6,0.3,94.27
ORD-109796,2025-06-27,Customer 9797,Corporate,India,Hyderabad,West Bengal,South,Office Supplies,Paper,Product 382,917.16,6,0.0,64.95
ORD-109797,2023-12-11,Customer 9798,Consumer,India,Bengaluru,Tamil Nadu,South,Furniture,Storage,Product 399,1033.49,3,0.4,-156.55
ORD-109798,2022-01-22,Customer 9799,Consumer,India,Delhi,Gujarat,East,Furniture,Tables,Product 4,865.89,6,0.0,213.08
ORD-109799,2022-01-28,Customer 9800,Home Office,India,Kolkata,Rajasthan,North,Office Supplies,Labels,Product 257,416.84,10,0.3,-34.33
ORD-109800,2022-01-19,,Home Office,India,Chennai,Telangana,West,Office Supplies,Labels,Product 108,1009.81,7,0.1,22.74
ORD-109801,2025-02-10,Customer 9802,Corporate,India,Bengaluru,West Bengal,West,Technology,Tablets,Product 92,945.44,2,0.1,195.73
ORD-109802,2025-04-14,Customer 9803,Home Office,India,Pune,Delhi,East,Technology,Phones,Product 424,898.93,3,0.2,87.13
ORD-109803,2022-07-26,Customer 9804,Corporate,India,Kolkata,Kerala,West,Office Supplies,Binders,Product 202,710.03,6,0.3,-2.34
ORD-109804,2024-07-16,Customer 9805,Corporate,India,Hyderabad,Delhi,East,Furniture,Storage,Product 92,1599.74,10,0.2,-63.72
ORD-109805,2023-10-24,Customer 9806,Home Office,India,Jaipur,Maharashtra,West,Office Supplies,Paper,Product 61,303.05,9,0.1,17.29
ORD-109806,2022-10-29,Customer 9807,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Pens,Product 420,246.0,9,0.0,19.15
ORD-109807,2024-05-02,Customer 9808,Corporate,India,Jaipur,Rajasthan,South,Furniture,Bookcases,Product 402,3310.16,8,0.3,282.66
ORD-109808,2023-12-24,Customer 9809,Corporate,India,Bengaluru,West Bengal,North,Office Supplies,Labels,Product 360,630.59,8,0.0,78.04
ORD-109809,2023-05-26,Customer 9810,Corporate,India,Pune,West Bengal,West,Furniture,Storage,Product 387,535.83,9,0.2,-19.58
ORD-109810,2023-10-15,Customer 9811,Consumer,India,Pune,Uttar Pradesh,East,Technology,Laptops,Product 171,776.41,9,0.1,57.92
ORD-109811,2022-10-05,Customer 9812,Home Office,India,Delhi,Telangana,North,Office Supplies,Binders,Product 302,395.29,10,0.05,75.17
ORD-109812,2022-05-18,Customer 9813,Consumer,India,Delhi,Rajasthan,South,Technology,Tablets,Product 208,2898.33,9,0.2,232.68
ORD-109813,2023-01-01,Customer 9814,Corporate,India,Mumbai,Uttar Pradesh,North,Office Supplies,Paper,Product 28,736.1,5,0.2,38.6
ORD-109814,2023-05-20,Customer 9815,Home Office,India,Hyderabad,Delhi,East,Office Supplies,Labels,Product 321,1043.36,6,0.4,-75.99
ORD-109815,2024-12-03,Customer 9816,Home Office,India,Mumbai,Uttar Pradesh,West,Office Supplies,Binders,Product 52,189.78,5,0.05,39.14
ORD-109816,2022-10-07,Customer 9817,Home Office,India,Kochi,Kerala,South,Furniture,Tables,Product 79,1503.6,1,0.4,-151.37
ORD-109817,2023-03-22,Customer 9818,Corporate,India,Kochi,Karnataka,North,Furniture,Chairs,Product 12,3284.47,4,0.4,88.13
ORD-109818,2024-12-31,Customer 9819,Home Office,India,Chennai,Delhi,North,Furniture,Storage,Product 352,3091.59,1,0.3,281.82
ORD-109819,2023-04-01,Customer 9820,Home Office,India,Mumbai,Delhi,South,Furniture,Tables,Product 25,1641.57,1,0.3,-150.05
ORD-109820,2022-04-23,Customer 9821,Consumer,India,Ahmedabad,Maharashtra,East,Furniture,Storage,Product 252,5980.93,3,0.2,565.72
ORD-109821,2023-03-09,Customer 9822,Home Office,India,Kolkata,Uttar Pradesh,South,Office Supplies,Binders,Product 239,742.96,7,0.0,153.17
ORD-109822,2022-08-19,Customer 9823,Consumer,India,Bengaluru,Rajasthan,South,Office Supplies,Pens,Product 464,984.76,1,0.1,22.66
ORD-109823,2023-07-16,Customer 9824,Corporate,India,Mumbai,Maharashtra,South,Technology,Accessories,Product 164,1852.76,7,0.2,32.59
ORD-109824,2024-07-03,Customer 9825,Home Office,India,Jaipur,Tamil Nadu,East,Furniture,Bookcases,Product 487,782.49,10,0.4,73.84
ORD-109825,2022-08-22,Customer 9826,Corporate,India,Delhi,Gujarat,South,Office Supplies,Binders,Product 229,283.08,10,0.1,12.1
ORD-109826,2023-07-24,Customer 9827,Corporate,India,Kolkata,Delhi,East,Furniture,Chairs,Product 149,1462.89,1,0.3,74.88
ORD-109827,2024-01-11,Customer 9828,Home Office,India,Pune,Telangana,South,Furniture,Bookcases,Product 255,1133.02,9,0.2,109.56
